file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,6,0.9857,0.8376,0.0079,0.8451,1.1768,1.1664
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,7,0.9269,0.8398,0.0077,0.834,1.1036,1.1113
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,8,0.9148,0.8362,0.0056,0.8295,1.094,1.1029
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,9,0.8989,0.8352,0.0075,0.849,1.0762,1.0588
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,10,0.9565,0.8378,0.0078,0.835,1.1417,1.1455
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,11,0.8996,0.8342,0.0083,0.8374,1.0784,1.0742
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,12,0.9081,0.8372,0.0088,0.8206,1.0847,1.1067
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,13,0.899,0.8355,0.006,0.8376,1.076,1.0734
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,14,0.9126,0.8376,0.0082,0.8373,1.0895,1.0899
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,15,0.8984,0.8366,0.0064,0.8364,1.0739,1.0741
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,16,0.8976,0.8397,0.0061,0.8341,1.069,1.0761
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,17,0.8928,0.8366,0.0067,0.8428,1.0672,1.0594
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,18,0.8896,0.8354,0.0092,0.8368,1.0649,1.0631
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,19,0.8849,0.8339,0.0084,0.8256,1.0612,1.0717
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,20,0.919,0.8346,0.0056,0.839,1.1012,1.0954
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,1,1.0587,0.8923,0.0076,0.9093,1.1865,1.1643
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,2,1.1496,0.8956,0.0109,0.9062,1.2836,1.2686
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,3,1.0714,0.8957,0.008,0.9,1.1961,1.1905
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,4,1.13,0.8981,0.0107,0.8959,1.2582,1.2614
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,5,1.0376,0.8965,0.0106,0.9107,1.1573,1.1393
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,6,1.1173,0.8955,0.0113,0.8872,1.2477,1.2593
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,7,1.0496,0.901,0.0108,0.8919,1.1648,1.1767
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,8,1.0189,0.8931,0.007,0.8921,1.1409,1.1421
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,9,0.9786,0.8948,0.0101,0.8943,1.0937,1.0943
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,10,1.0715,0.895,0.0103,0.9034,1.1972,1.1861
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,11,0.973,0.8933,0.0088,0.8912,1.0892,1.0919
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,12,0.9891,0.898,0.0084,0.8759,1.1015,1.1293
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,13,0.9793,0.898,0.0083,0.8981,1.0905,1.0903
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,14,0.9985,0.8938,0.0106,0.9061,1.1171,1.1021
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,15,0.9923,0.8942,0.0068,0.9103,1.1096,1.09
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,16,0.9684,0.8962,0.0083,0.8916,1.0806,1.0861
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,17,0.9773,0.895,0.0117,0.898,1.0919,1.0883
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,18,0.97,0.8933,0.0104,0.8793,1.0858,1.1032
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,19,0.9711,0.8917,0.0122,0.8853,1.089,1.0969
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.8,20,0.9904,0.8929,0.008,0.9003,1.1092,1.1001
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,1,1.1493,0.9479,0.0116,0.962,1.2125,1.1947
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,2,1.2893,0.9531,0.0184,0.9362,1.3528,1.3771
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,3,1.227,0.9453,0.0124,0.9556,1.298,1.2841
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,4,1.225,0.9526,0.0117,0.9388,1.286,1.3048
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,5,1.1566,0.9483,0.0151,0.9707,1.2196,1.1915
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,6,1.2553,0.951,0.0173,0.9396,1.32,1.336
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,7,1.1987,0.9531,0.0154,0.9352,1.2576,1.2818
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,8,1.0958,0.9456,0.0162,0.9492,1.1588,1.1544
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,9,1.0283,0.9539,0.0195,0.9434,1.078,1.09
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,10,1.3341,0.9463,0.0157,0.9443,1.4097,1.4127
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,11,1.1145,0.9517,0.0173,0.9774,1.1711,1.1403
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,12,1.098,0.9497,0.0101,0.9337,1.1561,1.1759
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,13,1.085,0.9485,0.0183,0.9558,1.1439,1.1352
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,14,1.0993,0.9473,0.016,0.9452,1.1604,1.163
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,15,1.0849,0.9508,0.0136,0.9768,1.1411,1.1106
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,16,1.0401,0.9569,0.0152,0.9361,1.0869,1.1112
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,17,1.0858,0.9556,0.0164,0.9485,1.1362,1.1447
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,18,1.0864,0.9511,0.0135,0.9444,1.1423,1.1504
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,19,1.0726,0.9463,0.0129,0.9252,1.1334,1.1593
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.9,20,1.0633,0.9457,0.0163,0.9538,1.1244,1.1149
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,1,1.2075,0.9745,0.0244,1.0009,1.2391,1.2063
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,2,1.3958,0.9789,0.0168,0.9875,1.4259,1.4135
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,3,1.3268,0.9758,0.0253,0.9392,1.3597,1.4127
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,4,1.3596,0.9822,0.0206,0.96,1.3842,1.4162
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,5,1.264,0.9733,0.025,0.9783,1.2987,1.2921
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,6,1.4317,0.9777,0.021,0.9833,1.4643,1.456
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,7,1.3654,0.9749,0.0197,0.9617,1.4005,1.4197
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,8,1.1586,0.9775,0.0223,0.9948,1.1853,1.1646
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,9,1.1302,0.9801,0.0214,0.9557,1.1531,1.1826
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,10,1.7108,0.9657,0.0218,0.9996,1.7715,1.7114
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,11,1.1434,0.9686,0.0235,1.0176,1.1804,1.1235
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,12,1.12,0.971,0.0185,0.9697,1.1535,1.155
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,13,1.1404,0.9681,0.0234,0.9739,1.1779,1.1709
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,14,1.1295,0.9692,0.0259,0.9738,1.1654,1.1599
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,15,1.0812,0.9728,0.0255,0.9829,1.1114,1.1
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,16,1.1192,0.9802,0.0233,0.9728,1.1419,1.1505
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,17,1.2433,0.9716,0.0243,1.0139,1.2797,1.2263
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,18,1.1622,0.9774,0.0263,0.943,1.189,1.2323
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,19,1.2002,0.9708,0.0198,0.9637,1.2363,1.2454
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.95,20,1.1612,0.9699,0.0198,0.9766,1.1973,1.1891
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,1,1.2642,0.9799,0.059,1.0341,1.2901,1.2225
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,2,1.9637,0.9895,0.0484,0.9674,1.9845,2.0298
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,3,1.6557,1.0116,0.0548,0.9566,1.6367,1.7307
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,4,2.1057,0.977,0.0416,0.9779,2.1552,2.1532
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,5,1.4861,0.9771,0.0593,1.0235,1.521,1.4519
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,6,1.4145,1.0086,0.0522,0.9824,1.4024,1.4398
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,7,1.9364,0.9791,0.0551,1.1238,1.9777,1.7232
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,8,1.2044,0.9647,0.0498,1.0193,1.2485,1.1815
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,9,1.1175,1.0009,0.0564,0.919,1.1164,1.2159
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,10,5.9347,0.9768,0.0383,1.002,6.0755,5.9229
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,11,1.402,0.9884,0.0511,0.9525,1.4184,1.4719
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,12,1.2462,1.0028,0.0655,0.9284,1.2426,1.3422
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,13,1.1926,0.9987,0.0364,0.9238,1.1941,1.291
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,14,1.5162,1.0049,0.0472,0.9625,1.5088,1.5752
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,15,1.2949,1.0159,0.0555,0.9205,1.2746,1.4067
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,16,1.2557,0.9835,0.0528,1.0345,1.2767,1.2138
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,17,1.3032,0.9827,0.047,0.9572,1.3261,1.3615
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,18,1.3725,0.979,0.0664,1.0557,1.4019,1.3001
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,19,1.3325,0.9845,0.0521,1.0668,1.3534,1.249
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.99,20,1.1622,0.9809,0.0541,1.0118,1.1849,1.1487
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,1,0.8161,0.773,0.0086,0.7879,1.0558,1.0357
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,2,0.8354,0.77,0.0057,0.7718,1.0849,1.0824
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,3,0.8247,0.7735,0.0063,0.7798,1.0662,1.0575
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,4,0.8227,0.7741,0.0079,0.7664,1.0627,1.0734
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,5,0.866,0.7748,0.0074,0.7745,1.1178,1.1182
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,6,0.8396,0.7755,0.0069,0.7802,1.0827,1.0762
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,7,0.8289,0.7776,0.0091,0.7711,1.066,1.075
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,8,0.8589,0.7752,0.0133,0.7763,1.1079,1.1064
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,9,0.8182,0.7728,0.0104,0.7589,1.0588,1.0782
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,10,0.8253,0.7746,0.0069,0.7724,1.0654,1.0684
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,11,0.8379,0.7737,0.0084,0.7821,1.083,1.0713
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,12,0.8475,0.7756,0.0061,0.7751,1.0927,1.0933
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,13,0.8304,0.775,0.009,0.7776,1.0714,1.0679
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,14,0.8329,0.7798,0.0084,0.7771,1.0681,1.0719
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,15,0.814,0.7766,0.0075,0.7577,1.0482,1.0743
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,16,0.8208,0.7724,0.008,0.7774,1.0627,1.0558
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,17,0.8288,0.7728,0.0068,0.7824,1.0725,1.0592
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,18,0.8096,0.7741,0.0085,0.7875,1.0458,1.0281
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,19,0.8467,0.7746,0.0089,0.7677,1.0931,1.1029
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.6,20,0.8316,0.7702,0.0096,0.7853,1.0797,1.059
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,1,0.9052,0.8343,0.0128,0.8653,1.0849,1.0461
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,2,0.9207,0.8312,0.0088,0.8333,1.1076,1.1048
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,3,0.9305,0.8374,0.0129,0.8525,1.1112,1.0915
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,4,0.9227,0.8354,0.0131,0.8274,1.1045,1.1151
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,5,0.9457,0.8381,0.0137,0.8317,1.1284,1.1371
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,6,0.9306,0.8376,0.0133,0.8453,1.111,1.1009
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,7,0.886,0.8405,0.0141,0.8184,1.0541,1.0826
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,8,0.9396,0.8383,0.0164,0.8399,1.1208,1.1188
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,9,0.8951,0.8377,0.0118,0.8368,1.0686,1.0696
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,10,0.9015,0.8382,0.0114,0.844,1.0755,1.0681
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,11,0.9269,0.8374,0.0111,0.8433,1.1068,1.0991
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,12,0.9254,0.8397,0.0106,0.835,1.1022,1.1083
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,13,0.9129,0.8369,0.0112,0.8441,1.0908,1.0815
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,14,0.924,0.8398,0.0113,0.822,1.1002,1.1241
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,15,0.88,0.8365,0.0106,0.8295,1.052,1.0609
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,16,0.8879,0.8328,0.0117,0.8569,1.0661,1.0361
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,17,0.9028,0.8356,0.0089,0.8457,1.0805,1.0676
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,18,0.8871,0.8363,0.0095,0.8624,1.0607,1.0286
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,19,0.8937,0.8365,0.0083,0.8345,1.0684,1.0709
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.7,20,0.8957,0.8306,0.0089,0.8376,1.0784,1.0694
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,1,0.9497,0.8897,0.0173,0.8959,1.0675,1.0601
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,2,1.0014,0.8912,0.013,0.8655,1.1237,1.157
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,3,1.0552,0.8987,0.018,0.9079,1.174,1.1622
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,4,1.0108,0.893,0.0167,0.902,1.132,1.1207
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,5,1.0587,0.8955,0.0166,0.8836,1.1822,1.1981
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,6,0.9986,0.8939,0.0167,0.8982,1.1171,1.1118
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,7,0.9808,0.9021,0.018,0.8662,1.0872,1.1324
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,8,1.0226,0.8968,0.0188,0.9062,1.1403,1.1285
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,9,1.0195,0.8933,0.0174,0.8686,1.1412,1.1737
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,10,0.968,0.8976,0.0168,0.907,1.0785,1.0673
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,11,1.0081,0.8958,0.0193,0.9004,1.1253,1.1197
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,12,0.9744,0.8963,0.018,0.8852,1.0872,1.1007
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,13,1.0115,0.893,0.0142,0.881,1.1327,1.1481
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,14,0.9952,0.8941,0.0124,0.9024,1.113,1.1028
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,15,0.9771,0.8951,0.0096,0.9289,1.0916,1.0519
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,16,0.9636,0.8894,0.0152,0.8909,1.0835,1.0816
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,17,0.9603,0.8928,0.0154,0.9082,1.0756,1.0574
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,18,0.9674,0.8952,0.013,0.8923,1.0807,1.0842
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,19,0.9346,0.8928,0.0122,0.8998,1.0468,1.0386
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.8,20,0.9502,0.8932,0.0158,0.8973,1.0638,1.0589
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,1,1.041,0.9405,0.0279,0.9591,1.1069,1.0855
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,2,1.1275,0.952,0.0208,0.9308,1.1843,1.2113
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,3,1.1046,0.9527,0.0232,0.9495,1.1594,1.1634
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,4,1.0579,0.9508,0.022,0.9506,1.1126,1.1129
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,5,1.2536,0.9525,0.0214,0.9313,1.3162,1.3461
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,6,1.0886,0.9462,0.0247,0.9495,1.1505,1.1465
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,7,1.1185,0.9533,0.0201,0.951,1.1733,1.1762
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,8,1.0969,0.9433,0.0281,0.965,1.1629,1.1367
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,9,1.1266,0.9421,0.0267,0.935,1.1958,1.2049
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,10,1.1118,0.9446,0.0214,0.9543,1.177,1.1651
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,11,1.0659,0.9412,0.0287,0.958,1.1326,1.1126
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,12,1.0842,0.9505,0.0199,0.9243,1.1407,1.173
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,13,1.1565,0.9433,0.0208,0.9424,1.226,1.2272
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,14,1.0286,0.9485,0.0213,0.9348,1.0845,1.1004
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,15,1.1211,0.9575,0.0155,0.9396,1.1708,1.1931
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,16,1.0284,0.9455,0.0211,0.9738,1.0877,1.0561
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,17,1.0517,0.9567,0.0235,0.9664,1.0992,1.0883
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,18,1.0506,0.9463,0.0201,0.9528,1.1102,1.1027
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,19,1.0517,0.9475,0.0191,0.9505,1.11,1.1065
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.9,20,0.9808,0.9439,0.0281,0.9698,1.039,1.0113
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,1,1.1974,0.9669,0.0352,0.9796,1.2384,1.2224
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,2,1.2338,0.965,0.0227,0.9839,1.2785,1.254
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,3,1.223,0.9685,0.0328,0.929,1.2628,1.3166
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,4,1.19,0.9658,0.031,0.9462,1.2322,1.2577
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,5,1.342,0.9759,0.0304,0.95,1.3751,1.4126
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,6,1.1821,0.9756,0.0351,0.9972,1.2116,1.1854
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,7,1.2461,0.9783,0.0269,0.9776,1.2738,1.2747
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,8,1.2048,0.9737,0.0392,0.9827,1.2374,1.2261
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,9,1.3333,0.9863,0.0309,0.9682,1.3518,1.377
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,10,1.2131,0.9733,0.0278,0.966,1.2463,1.2558
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,11,1.113,0.9627,0.0359,0.9294,1.1561,1.1976
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,12,1.2261,0.9722,0.0297,0.9483,1.2612,1.293
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,13,1.2007,0.9758,0.0314,0.9502,1.2305,1.2636
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,14,1.1374,0.974,0.0335,0.9666,1.1678,1.1768
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,15,1.1352,0.9836,0.0236,0.9315,1.154,1.2186
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,16,1.0932,0.9717,0.0341,0.9709,1.125,1.126
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,17,1.1829,0.9785,0.0334,1.0039,1.2088,1.1783
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,18,1.1342,0.972,0.0267,0.9404,1.1669,1.2061
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,19,1.1566,0.9639,0.0347,0.9044,1.1999,1.2789
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.95,20,1.0985,0.9627,0.0332,1.001,1.1411,1.0975
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,1,1.6329,0.9695,0.0699,0.9479,1.6843,1.7226
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,2,1.2465,0.9414,0.0753,1.0845,1.3241,1.1493
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,3,1.8607,1.0034,0.0806,0.9333,1.8544,1.9936
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,4,1.0866,0.9509,0.0789,1.0451,1.1427,1.0397
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,5,1.482,1.0123,0.0734,0.9543,1.464,1.553
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,6,1.1374,1.0034,0.0718,0.9031,1.1335,1.2594
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,7,1.6264,1.0,0.086,1.0735,1.6265,1.515
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,8,1.6835,0.9996,0.065,1.141,1.6841,1.4755
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,9,2.2603,0.9632,0.0395,0.8773,2.3467,2.5764
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,10,1.7775,0.9763,0.0706,0.8615,1.8206,2.0633
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,11,1.2918,1.0064,0.0773,0.8985,1.2836,1.4377
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,12,1.5287,0.986,0.0788,0.8793,1.5503,1.7385
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,13,1.1567,0.9835,0.0794,1.0079,1.1761,1.1477
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,14,1.0562,1.007,0.0615,0.9238,1.0489,1.1434
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,15,1.1646,0.96,0.0715,0.9418,1.2131,1.2365
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,16,1.1846,0.9669,0.071,0.9329,1.2251,1.2697
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,17,1.0948,0.9663,0.0685,0.9357,1.1329,1.17
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,18,1.3178,0.9954,0.0617,0.9608,1.3239,1.3717
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,19,1.1663,0.9764,0.052,0.991,1.1944,1.1768
PG9662_text.txt,56660,17873,17858,0.8043,0.8044,0.99,20,1.4012,0.992,0.061,1.0439,1.4125,1.3422
